"","vars","a2b","ab2","a3b","a2b2","ab3","clinic_name"
"7973","resultnegative_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"7974","resultpositive_pan_day",0,0,0,0,0,"sedation unit"
"7975","resultpositive_age",0,0,0,0,0,"sedation unit"
"7976","resultpositive_gendermale",0,0,0,0,0,"sedation unit"
"7977","resultpositive_demo_groupother adult",0,0,0,0,0,"sedation unit"
"7978","resultpositive_demo_grouppatient",0,0,0,0,0,"sedation unit"
"7979","resultpositive_payor_groupcommercial",0,0,0,0,0,"sedation unit"
"7980","resultpositive_payor_groupgovernment",0,0,0,0,0,"sedation unit"
"7981","resultpositive_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"7982","resultpositive_payor_groupother",0,0,0,0,0,"sedation unit"
"7983","resultpositive_payor_groupself pay",0,0,0,0,0,"sedation unit"
"7984","resultpositive_patient_classemergency",0,0,0,0,0,"sedation unit"
"7985","resultpositive_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"7986","resultpositive_drive_thru_ind",0,0,0,0,0,"sedation unit"
"7987","resultpositive_std_pan_day",0,0,0,0,0,"sedation unit"
"7988","resultpositive_std_age",0,0,0,0,0,"sedation unit"
"7989","resultpositive_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"7990","pan_day_age",0,0,0.25,0.25,0.25,"sedation unit"
"7991","pan_day_gendermale",0,0,0,0,0,"sedation unit"
"7992","pan_day_demo_groupother adult",0,0,0,0,0,"sedation unit"
"7993","pan_day_demo_grouppatient",0,0,0,0,0,"sedation unit"
"7994","pan_day_payor_groupcommercial",0,0,0,0,0,"sedation unit"
"7995","pan_day_payor_groupgovernment",0,0,0,0,0,"sedation unit"
"7996","pan_day_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"7997","pan_day_payor_groupother",0,0,0,0,0,"sedation unit"
"7998","pan_day_payor_groupself pay",0,0,0,0,0,"sedation unit"
"7999","pan_day_patient_classemergency",0,0,0,0,0,"sedation unit"
"8000","pan_day_patient_classoutpatient",0,0,0.176776695296637,0.125,0.0883883476483184,"sedation unit"
"8001","pan_day_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8002","pan_day_std_pan_day",2.04378536426208e-16,4.04139138703105e-16,0.25,0.25,0.25,"sedation unit"
"8003","pan_day_std_age",-3.9112321671304e-17,-7.6118810813237e-17,0.25,0.25,0.25,"sedation unit"
"8004","pan_day_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8005","age_gendermale",0,0,0,0,0,"sedation unit"
"8006","age_demo_groupother adult",0,0,0,0,0,"sedation unit"
"8007","age_demo_grouppatient",0,0,0,0,0,"sedation unit"
"8008","age_payor_groupcommercial",0,0,0,0,0,"sedation unit"
"8009","age_payor_groupgovernment",0,0,0,0,0,"sedation unit"
"8010","age_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"8011","age_payor_groupother",0,0,0,0,0,"sedation unit"
"8012","age_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8013","age_patient_classemergency",0,0,0,0,0,"sedation unit"
"8014","age_patient_classoutpatient",0,0,0.176776695296637,0.125,0.0883883476483184,"sedation unit"
"8015","age_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8016","age_std_pan_day",2.128943087773e-16,4.33006220039041e-16,0.25,0.25,0.25,"sedation unit"
"8017","age_std_age",-2.71613344939611e-17,-6.34323423443642e-17,0.25,0.25,0.25,"sedation unit"
"8018","age_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8019","gendermale_demo_groupother adult",0,0,0,0,0,"sedation unit"
"8020","gendermale_demo_grouppatient",0,0,0,0,0,"sedation unit"
"8021","gendermale_payor_groupcommercial",0,0,0,0,0,"sedation unit"
"8022","gendermale_payor_groupgovernment",0,0,0,0,0,"sedation unit"
"8023","gendermale_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"8024","gendermale_payor_groupother",0,0,0,0,0,"sedation unit"
"8025","gendermale_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8026","gendermale_patient_classemergency",0,0,0,0,0,"sedation unit"
"8027","gendermale_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8028","gendermale_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8029","gendermale_std_pan_day",0,0,0,0,0,"sedation unit"
"8030","gendermale_std_age",0,0,0,0,0,"sedation unit"
"8031","gendermale_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8032","demo_groupother adult_demo_grouppatient",0,0,0,0,0,"sedation unit"
"8033","demo_groupother adult_payor_groupcommercial",0,0,0,0,0,"sedation unit"
"8034","demo_groupother adult_payor_groupgovernment",0,0,0,0,0,"sedation unit"
"8035","demo_groupother adult_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"8036","demo_groupother adult_payor_groupother",0,0,0,0,0,"sedation unit"
"8037","demo_groupother adult_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8038","demo_groupother adult_patient_classemergency",0,0,0,0,0,"sedation unit"
"8039","demo_groupother adult_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8040","demo_groupother adult_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8041","demo_groupother adult_std_pan_day",0,0,0,0,0,"sedation unit"
"8042","demo_groupother adult_std_age",0,0,0,0,0,"sedation unit"
"8043","demo_groupother adult_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8044","demo_grouppatient_payor_groupcommercial",0,0,0,0,0,"sedation unit"
"8045","demo_grouppatient_payor_groupgovernment",0,0,0,0,0,"sedation unit"
"8046","demo_grouppatient_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"8047","demo_grouppatient_payor_groupother",0,0,0,0,0,"sedation unit"
"8048","demo_grouppatient_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8049","demo_grouppatient_patient_classemergency",0,0,0,0,0,"sedation unit"
"8050","demo_grouppatient_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8051","demo_grouppatient_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8052","demo_grouppatient_std_pan_day",0,0,0,0,0,"sedation unit"
"8053","demo_grouppatient_std_age",0,0,0,0,0,"sedation unit"
"8054","demo_grouppatient_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8055","payor_groupcommercial_payor_groupgovernment",0,0,0,0,0,"sedation unit"
"8056","payor_groupcommercial_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"8057","payor_groupcommercial_payor_groupother",0,0,0,0,0,"sedation unit"
"8058","payor_groupcommercial_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8059","payor_groupcommercial_patient_classemergency",0,0,0,0,0,"sedation unit"
"8060","payor_groupcommercial_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8061","payor_groupcommercial_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8062","payor_groupcommercial_std_pan_day",0,0,0,0,0,"sedation unit"
"8063","payor_groupcommercial_std_age",0,0,0,0,0,"sedation unit"
"8064","payor_groupcommercial_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8065","payor_groupgovernment_payor_groupmedical assistance",0,0,0,0,0,"sedation unit"
"8066","payor_groupgovernment_payor_groupother",0,0,0,0,0,"sedation unit"
"8067","payor_groupgovernment_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8068","payor_groupgovernment_patient_classemergency",0,0,0,0,0,"sedation unit"
"8069","payor_groupgovernment_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8070","payor_groupgovernment_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8071","payor_groupgovernment_std_pan_day",0,0,0,0,0,"sedation unit"
"8072","payor_groupgovernment_std_age",0,0,0,0,0,"sedation unit"
"8073","payor_groupgovernment_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8074","payor_groupmedical assistance_payor_groupother",0,0,0,0,0,"sedation unit"
"8075","payor_groupmedical assistance_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8076","payor_groupmedical assistance_patient_classemergency",0,0,0,0,0,"sedation unit"
"8077","payor_groupmedical assistance_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8078","payor_groupmedical assistance_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8079","payor_groupmedical assistance_std_pan_day",0,0,0,0,0,"sedation unit"
"8080","payor_groupmedical assistance_std_age",0,0,0,0,0,"sedation unit"
"8081","payor_groupmedical assistance_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8082","payor_groupother_payor_groupself pay",0,0,0,0,0,"sedation unit"
"8083","payor_groupother_patient_classemergency",0,0,0,0,0,"sedation unit"
"8084","payor_groupother_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8085","payor_groupother_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8086","payor_groupother_std_pan_day",0,0,0,0,0,"sedation unit"
"8087","payor_groupother_std_age",0,0,0,0,0,"sedation unit"
"8088","payor_groupother_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8089","payor_groupself pay_patient_classemergency",0,0,0,0,0,"sedation unit"
"8090","payor_groupself pay_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8091","payor_groupself pay_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8092","payor_groupself pay_std_pan_day",0,0,0,0,0,"sedation unit"
"8093","payor_groupself pay_std_age",0,0,0,0,0,"sedation unit"
"8094","payor_groupself pay_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8095","patient_classemergency_patient_classoutpatient",0,0,0,0,0,"sedation unit"
"8096","patient_classemergency_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8097","patient_classemergency_std_pan_day",0,0,0,0,0,"sedation unit"
"8098","patient_classemergency_std_age",0,0,0,0,0,"sedation unit"
"8099","patient_classemergency_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8100","patient_classoutpatient_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8101","patient_classoutpatient_std_pan_day",1.0644715438865e-16,3.0618163448556e-16,0.0883883476483184,0.125,0.176776695296637,"sedation unit"
"8102","patient_classoutpatient_std_age",-1.52782506528531e-17,-3.36400795636849e-17,0.0883883476483184,0.125,0.176776695296637,"sedation unit"
"8103","patient_classoutpatient_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8104","drive_thru_ind_std_pan_day",0,0,0,0,0,"sedation unit"
"8105","drive_thru_ind_std_age",0,0,0,0,0,"sedation unit"
"8106","drive_thru_ind_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8107","std_pan_day_std_age",3.93259583254759e-16,1.93522778587899e-16,0.25,0.25,0.25,"sedation unit"
"8108","std_pan_day_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8109","std_age_std_drive_thru_ind",0,0,0,0,0,"sedation unit"
"8110","resultnegative_resultpositive",0,0,0,0,0,"transfusion"
"8111","resultnegative_pan_day",0,0,0,0,0,"transfusion"
"8112","resultnegative_age",0,0,0,0,0,"transfusion"
"8113","resultnegative_gendermale",0,0,0,0,0,"transfusion"
"8114","resultnegative_demo_groupother adult",0,0,0,0,0,"transfusion"
"8115","resultnegative_demo_grouppatient",0,0,0,0,0,"transfusion"
"8116","resultnegative_payor_groupcommercial",0,0,0,0,0,"transfusion"
"8117","resultnegative_payor_groupgovernment",0,0,0,0,0,"transfusion"
"8118","resultnegative_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8119","resultnegative_payor_groupother",0,0,0,0,0,"transfusion"
"8120","resultnegative_payor_groupself pay",0,0,0,0,0,"transfusion"
"8121","resultnegative_patient_classemergency",0,0,0,0,0,"transfusion"
"8122","resultnegative_patient_classoutpatient",0,0,0,0,0,"transfusion"
"8123","resultnegative_drive_thru_ind",0,0,0,0,0,"transfusion"
"8124","resultnegative_std_pan_day",0,0,0,0,0,"transfusion"
"8125","resultnegative_std_age",0,0,0,0,0,"transfusion"
"8126","resultnegative_std_drive_thru_ind",0,0,0,0,0,"transfusion"
"8127","resultpositive_pan_day",0,0,0,0,0,"transfusion"
"8128","resultpositive_age",0,0,0,0,0,"transfusion"
"8129","resultpositive_gendermale",0,0,0,0,0,"transfusion"
"8130","resultpositive_demo_groupother adult",0,0,0,0,0,"transfusion"
"8131","resultpositive_demo_grouppatient",0,0,0,0,0,"transfusion"
"8132","resultpositive_payor_groupcommercial",0,0,0,0,0,"transfusion"
"8133","resultpositive_payor_groupgovernment",0,0,0,0,0,"transfusion"
"8134","resultpositive_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8135","resultpositive_payor_groupother",0,0,0,0,0,"transfusion"
"8136","resultpositive_payor_groupself pay",0,0,0,0,0,"transfusion"
"8137","resultpositive_patient_classemergency",0,0,0,0,0,"transfusion"
"8138","resultpositive_patient_classoutpatient",0,0,0,0,0,"transfusion"
"8139","resultpositive_drive_thru_ind",0,0,0,0,0,"transfusion"
"8140","resultpositive_std_pan_day",0,0,0,0,0,"transfusion"
"8141","resultpositive_std_age",0,0,0,0,0,"transfusion"
"8142","resultpositive_std_drive_thru_ind",0,0,0,0,0,"transfusion"
"8143","pan_day_age",-0.383242748760224,0.158207777271561,1.28303609279588,1.09330605371133,0.9214115718199,"transfusion"
"8144","pan_day_gendermale",0.167267051697542,0.0172720137961768,-0.56522606609939,0.216537036077886,-0.0571305071719696,"transfusion"
"8145","pan_day_demo_groupother adult",0,0,0,0,0,"transfusion"
"8146","pan_day_demo_grouppatient",0,0,0,0,0,"transfusion"
"8147","pan_day_payor_groupcommercial",-0.103725119828183,0.00776619325367662,0.217858148243534,0.156737493739274,0.007288273668835,"transfusion"
"8148","pan_day_payor_groupgovernment",0.103725119828183,0.00776619325367662,-0.217858148243534,0.156737493739274,-0.007288273668835,"transfusion"
"8149","pan_day_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8150","pan_day_payor_groupother",0,0,0,0,0,"transfusion"
"8151","pan_day_payor_groupself pay",0,0,0,0,0,"transfusion"
"8152","pan_day_patient_classemergency",0,0,0,0,0,"transfusion"
"8153","pan_day_patient_classoutpatient",0,0,0,0,0,"transfusion"
"8154","pan_day_drive_thru_ind",0,0,0,0,0,"transfusion"
"8155","pan_day_std_pan_day",-0.723483398901904,-0.723483398901904,2.21422642852209,2.21422642852209,2.21422642852209,"transfusion"
"8156","pan_day_std_age",-0.383242748760224,0.158207777271561,1.28303609279588,1.09330605371133,0.9214115718199,"transfusion"
"8157","pan_day_std_drive_thru_ind",0,0,0,0,0,"transfusion"
"8158","age_gendermale",0.107746497338589,0.0133350674558021,-0.0948097056863661,0.221115540259344,-0.0441083000461146,"transfusion"
"8159","age_demo_groupother adult",0,0,0,0,0,"transfusion"
"8160","age_demo_grouppatient",0,0,0,0,0,"transfusion"
"8161","age_payor_groupcommercial",0.0212493335547534,-0.0393833598435605,-0.112465134554927,0.20480459119425,-0.0369597684685722,"transfusion"
"8162","age_payor_groupgovernment",-0.0212493335547534,-0.0393833598435605,0.112465134554927,0.20480459119425,0.0369597684685722,"transfusion"
"8163","age_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8164","age_payor_groupother",0,0,0,0,0,"transfusion"
"8165","age_payor_groupself pay",0,0,0,0,0,"transfusion"
"8166","age_patient_classemergency",0,0,0,0,0,"transfusion"
"8167","age_patient_classoutpatient",0,0,0,0,0,"transfusion"
"8168","age_drive_thru_ind",0,0,0,0,0,"transfusion"
"8169","age_std_pan_day",0.158207777271561,-0.383242748760224,0.9214115718199,1.09330605371133,1.28303609279588,"transfusion"
"8170","age_std_age",0.288194708803202,0.288194708803202,1.41436008584877,1.41436008584877,1.41436008584877,"transfusion"
"8171","age_std_drive_thru_ind",0,0,0,0,0,"transfusion"
"8172","gendermale_demo_groupother adult",0,0,0,0,0,"transfusion"
"8173","gendermale_demo_grouppatient",0,0,0,0,0,"transfusion"
"8174","gendermale_payor_groupcommercial",-0.00500682749203459,0.025034137460173,0.0165610447813452,0.0510136199712895,0.0234935751549316,"transfusion"
"8175","gendermale_payor_groupgovernment",0.00500682749203459,0.025034137460173,-0.0165610447813452,0.0510136199712895,-0.0234935751549316,"transfusion"
"8176","gendermale_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8177","gendermale_payor_groupother",0,0,0,0,0,"transfusion"
"8178","gendermale_payor_groupself pay",0,0,0,0,0,"transfusion"
"8179","gendermale_patient_classemergency",0,0,0,0,0,"transfusion"
"8180","gendermale_patient_classoutpatient",0,0,0,0,0,"transfusion"
"8181","gendermale_drive_thru_ind",0,0,0,0,0,"transfusion"
"8182","gendermale_std_pan_day",0.0172720137961768,0.167267051697542,-0.0571305071719696,0.216537036077886,-0.56522606609939,"transfusion"
"8183","gendermale_std_age",0.0133350674558021,0.107746497338589,-0.0441083000461146,0.221115540259344,-0.0948097056863661,"transfusion"
"8184","gendermale_std_drive_thru_ind",0,0,0,0,0,"transfusion"
"8185","demo_groupother adult_demo_grouppatient",0,0,0,0,0,"transfusion"
"8186","demo_groupother adult_payor_groupcommercial",0,0,0,0,0,"transfusion"
"8187","demo_groupother adult_payor_groupgovernment",0,0,0,0,0,"transfusion"
"8188","demo_groupother adult_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8189","demo_groupother adult_payor_groupother",0,0,0,0,0,"transfusion"
"8190","demo_groupother adult_payor_groupself pay",0,0,0,0,0,"transfusion"
"8191","demo_groupother adult_patient_classemergency",0,0,0,0,0,"transfusion"
"8192","demo_groupother adult_patient_classoutpatient",0,0,0,0,0,"transfusion"
"8193","demo_groupother adult_drive_thru_ind",0,0,0,0,0,"transfusion"
"8194","demo_groupother adult_std_pan_day",0,0,0,0,0,"transfusion"
"8195","demo_groupother adult_std_age",0,0,0,0,0,"transfusion"
"8196","demo_groupother adult_std_drive_thru_ind",0,0,0,0,0,"transfusion"
"8197","demo_grouppatient_payor_groupcommercial",0,0,0,0,0,"transfusion"
"8198","demo_grouppatient_payor_groupgovernment",0,0,0,0,0,"transfusion"
"8199","demo_grouppatient_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8200","demo_grouppatient_payor_groupother",0,0,0,0,0,"transfusion"
"8201","demo_grouppatient_payor_groupself pay",0,0,0,0,0,"transfusion"
"8202","demo_grouppatient_patient_classemergency",0,0,0,0,0,"transfusion"
"8203","demo_grouppatient_patient_classoutpatient",0,0,0,0,0,"transfusion"
"8204","demo_grouppatient_drive_thru_ind",0,0,0,0,0,"transfusion"
"8205","demo_grouppatient_std_pan_day",0,0,0,0,0,"transfusion"
"8206","demo_grouppatient_std_age",0,0,0,0,0,"transfusion"
"8207","demo_grouppatient_std_drive_thru_ind",0,0,0,0,0,"transfusion"
"8208","payor_groupcommercial_payor_groupgovernment",-0.0819299044151115,0.0819299044151115,-0.0768880641434123,0.0768880641434123,-0.0768880641434123,"transfusion"
"8209","payor_groupcommercial_payor_groupmedical assistance",0,0,0,0,0,"transfusion"
"8210","payor_groupcommercial_payor_groupother",0,0,0,0,0,"transfusion"
